,mu1max,mu2max,KS1,KS2,KI2
147,0.7310753636,1.9222090611,14.4457344952,5.3871855221,310.2291373596
148,0.8717090046,2.0123251546,15.2817789297,5.4034917504,329.451207184
149,0.8717927156,1.9452956607,15.2810185554,5.2999932682,335.2869981739
150,0.8219796832,2.0583869241,15.1727033934,5.3726489808,317.9277548467
151,0.8354905793,1.984553692,15.2088949832,5.3518950337,327.2863412912
152,0.8815474412000001,2.0246492356,15.3899993175,5.3492334487,325.1236688021
153,0.8853951856000001,1.9673918985,15.3579967647,5.3348157871,334.0245354897
154,0.833766718,2.0247300179,15.1047418257,5.3745301335,321.3152806769
155,0.8642345274000001,2.0707990117,15.2307488464,5.3776502313,320.8317676616
156,0.8173634552,2.3433757891,15.0809467301,5.4689255207,324.9729836632
157,0.8789564231,2.0640782886,15.412715626,5.4054178054,330.7605328071
158,0.8729437853,2.1086382511,15.2251731413,5.3976365733,337.490778324
159,0.8490769121,1.5266228474,15.219846176,5.1508739848,315.5614925403
160,0.7835932358000001,2.0525722373,14.6683887289,5.3883529589,321.0041306884
161,0.781806501,2.0810129805,15.0336632369,5.4307979814,321.7849737351
162,0.7385113492000001,2.0194072872,14.4780458841,5.3729661498,343.3849017044
163,0.9168713714000001,2.5423467713,15.3772592504,5.5022922566,332.1056894456
164,0.8737211500000001,2.0234659027,15.5471087477,5.4002307707,326.3412821516
165,0.7531791693000001,2.0027676635,14.7304686001,5.3977569847,340.0902245873
166,0.832647588,1.9359156218,15.3210890169,5.3783272955,330.5088241222
167,0.8723200169,2.0023582378,15.4690181313,5.3750586737,324.8865134432
168,0.84507921,1.9935226134000001,15.353794441,5.3544564804,327.1267931121
169,0.8593106658,2.0082799248,15.1225155744,5.3580082958,324.2308527826
170,0.9639802345,1.82466843,15.9166098715,5.2765677906,309.8022410688
171,0.9073180379,1.9219474024,15.7132235367,5.3273357191,331.4237294132
172,0.8665198192,1.9962030527,15.2362828543,5.3389325257,330.1531164378
173,0.8584587664000001,2.0108623252,15.3980245474,5.4102343635,329.2172106956
174,0.8667618034000001,2.0501241687,15.4603387897,5.3230114371,327.7655774372
175,0.8634591781000001,1.7175446940999999,15.2292690749,5.260190361,321.6780551205
176,0.7781549751,2.0794573687,14.867032187,5.4627810884,314.8654754734
177,0.756543238,2.0854484182,14.720945507,5.3879545605,299.22202703
178,0.8280063922,1.9803146447,15.1030426117,5.3667570284,325.0332347526
179,0.7865213405,1.7535647563,14.9935673879,5.2580531027,367.9180336834
180,0.9703973477000001,1.8109187692000002,15.9716033309,5.2540356856,310.3993257141
181,0.8093175746,2.0580860901,15.0152550575,5.3869061066,329.8172404826
182,0.8685030571000001,2.0091831493,15.3930159727,5.4200471441,333.3528366622
183,0.8648253468,2.0527148402,15.5072675782,5.341278486,327.2058080111
184,0.8649206937,2.1351971847,15.3202008153,5.3431737007,323.4800321607
185,0.7885163734,2.0486259226,14.8576759085,5.3825741956,327.1564032878
186,0.9201066909000001,2.6819348875999998,15.5823988072,5.557490807,344.1666819463
187,0.8266013914,1.9807730484000001,15.0995008857,5.3675349459,321.8688570379
188,0.9011848909,2.0050514825,15.4962303959,5.361718976,317.817795143
189,0.8661422064000001,1.9749887303,15.1448052269,5.376742592,334.131894108
190,0.8964813336,1.9665247787000002,15.6335680645,5.341586996,331.0150474439
191,0.8438504823,2.0538175899,15.263136239,5.3878579921,331.0940448083
192,0.8685439135,1.9822393106,15.2050406078,5.3945924466,324.6579764956
193,0.9145318816,1.9396771096,15.6484374768,5.324691316,323.1507813792
194,0.9625982814,1.6223067507,15.817679832,5.1871559333,332.9131000602
195,0.8261940631,1.9740091203999999,15.1076748661,5.3088376212,324.1316681674
196,0.7418874075,1.9519171144,14.5744851832,5.3829115915,308.4679500216
197,0.8665077669000001,1.8938619764,15.3859674111,5.2867342944,327.570900688
198,0.8778816807,2.0349683192,15.3041497031,5.3514105087,326.6450963869
199,0.878929952,2.0181504211,15.1910986911,5.3594769506,319.3808507326
200,0.8657361753,1.9928620545000002,15.2255645026,5.3553342,327.8526587679
201,0.863038132,2.011710528,15.3996483377,5.2921841832,324.5729341686
202,0.8224419147,1.9811834052,15.0154857134,5.3761947918,328.6978541081
203,0.8818222520000001,2.6829971168,15.5164396943,5.5857722174,324.886539481
204,0.7876227343000001,2.0074885797,14.9260636655,5.3632271727,320.2759065773
205,0.8734841048,2.0341993849,15.473792879,5.4118928948,328.7544922629
206,0.7762671388,1.9828168700000002,14.7257922445,5.3557949475,331.3478615686
207,1.0037270466,2.0057192006,15.8997213448,5.3673033087,357.201793231
208,0.868048581,1.9753742594,15.3021408573,5.3331552581,328.0606715451
209,0.9260714820000001,2.6664951658,15.5467327113,5.5726559365,338.2446608804
210,0.8701956886000001,2.0438193047,15.4083044974,5.3470929254,333.068600496
211,0.9086468024000001,1.804712866,15.6951004157,5.3662878513,341.2198016603
212,0.9551263011000001,1.8929692550000001,15.858751564,5.3375182315,320.7852839445
213,0.8466253812000001,2.0075462922,15.3796028276,5.3106514946,336.0849362505
214,0.8604917403000001,1.9859080342,15.2476230098,5.3822376568,330.1047635694
215,1.0028824938,1.7154567128,15.8811349054,5.1802567075,289.3637560271
216,0.8803526696,1.9793952694999999,15.4125577305,5.3335432881,330.2411636148
217,0.7868426781000001,1.9972174826,14.9897206336,5.315779084,335.6613861619
218,0.8696839049,2.0151827399,15.5282216532,5.380669979,322.4130617718
219,0.9494054648,2.5705609181,15.7415820677,5.605703517,292.6597120512
220,0.8679809217000001,1.9888985136000001,15.3852111034,5.3048626329,327.3497447671
221,0.7647662204,2.3151444546,14.8150713765,5.514351793,328.6460117907
222,0.8157500392,1.83796307,14.9799646986,5.2844323981,309.3448650853
223,0.8610491671,1.9647276192,15.370354846,5.3861455609,330.4474380719
224,0.8465088655,1.9699666651,15.3765420379,5.2852750595,328.7092741115
225,0.8696347142,2.014235924,15.346656135,5.3620400592,327.6269993736
226,0.8523133690000001,1.9902332013000001,15.4118010912,5.3823572415,326.5500799298
227,0.8749972433000001,2.0665649238,15.3873554387,5.4020644026,328.3599519264
228,0.9959904535,2.3455067983,15.9196948654,5.4715842681,333.9676528954
229,0.8668421053,2.0139922473,15.4299274581,5.3206659051,328.9985028279
230,0.8455894276,2.0673438208,15.1491116381,5.4334364818,334.7886336914
231,0.8622302429,2.1939136728,15.327171493,5.4069640726,328.8470026387
232,0.8640489877,1.9559727982,15.1929560346,5.3521758314,328.6817483486
233,0.8545296681000001,2.0068643774,15.257292995,5.3565663392000005,327.1806188255
234,0.8966689714,2.12305737,15.4561081739,5.3918213159,304.8841910282
235,0.8294795627,1.721509776,15.1135429942,5.1542285639,345.8093420908
236,0.7671747375,2.0174670358,14.6777260135,5.3342293884,341.2679936792
237,0.8527586287000001,2.022226482,15.202445911,5.3739596015,327.4749941571
238,0.9617430609000001,2.582189231,15.8881542499,5.4995645988,327.1009986771
239,0.8378564454,1.9717490030000002,15.1434552098,5.3383115081,323.8287903752
240,0.8701625981000001,1.9953478429,15.2209064201,5.3852556267,325.7284832076
241,0.8419831771,1.8858736756,15.2612036462,5.3542623402,319.9079663855
242,0.8565111870000001,2.0443238622,15.1875375056,5.3464450982,332.8114715056
243,0.8755411562000001,1.4091109399000001,15.2747016039,5.0809021237,343.2852349507
244,0.7632117083000001,2.0258493398,14.6115640217,5.3350284327,336.0965601007
245,0.8255959868,1.7057937558,15.2532519767,5.2900848604,325.8447675358
246,0.8627637612,2.031197702,15.0530005053,5.371350058,331.7803968572
247,0.8256843982000001,1.9930742654,15.1365270652,5.3421028058,329.6822930418
248,0.8652344838,1.9587362826999999,15.3263976676,5.4064168008,332.1640751934
249,0.8748555977,1.9942738258000001,15.4621300381,5.4040921344,332.7000388501
250,0.7888623353,2.0033293017,14.9307135139,5.3522269586,337.3049773821
251,0.9271069485000001,1.9840975335,15.7243542824,5.3370827272,311.2454401071
252,0.7934561772000001,2.020926502,14.8892593225,5.3958970416,321.2053310697
253,0.8533779327000001,2.0281870896,15.5766293237,5.4019198265,329.0463834128
254,0.8609290961,2.0013184384,15.377696394600001,5.307829281,327.2282848777
255,0.8710753241,2.0523953479,15.4758685168,5.3577711661,326.48155946
256,0.8600962386000001,2.0205266626,15.3236613157,5.4037854435,327.0508409996
257,0.8592723134,2.0064944233,15.3230096114,5.3608614519,326.5417898436
258,0.7691724003,2.1775621592,14.7072834226,5.4408679573,309.0862152281
259,0.8580215486,1.9653597230000002,15.3247581555,5.3428221663,332.0924968135
260,0.8734880701000001,2.0140034765,15.3330027585,5.4245416999,327.2300385376
261,0.8747201244,2.0127953801,15.3362793728,5.3289637626,333.228659906
262,0.8539722710000001,2.0698326517,15.3519743434,5.3340441424,333.4991444667
263,0.9552483772,2.1246769195,15.7894127737,5.3765642167,347.4422967062
264,0.8504302562,1.8008651921,15.2404017765,5.2236605688,324.7513970169
265,0.8614621093,2.0219568655,15.2828321005,5.3068616117000005,330.1098026548
266,0.7459570874,2.5395056158,14.6537215427,5.5057375592,340.2138965235
267,0.8682026018000001,2.0167723991,15.4075150578,5.3957558619,326.2892373912
268,0.8040824473,2.1233595527,15.0295675345,5.4502747816,328.5607173217
269,0.8691570225,1.9941927805000002,15.2909907266,5.3355553047,330.9223835948
270,0.9706727429,1.9783829811,15.9823225403,5.3853948628,341.685477475
271,0.8998587247000001,2.0949482607,15.6405024945,5.388519563,327.0912540712
272,0.8645157938,2.0855926521,15.3749462963,5.3311671282,328.0466211488
273,0.8835064072000001,1.5277871343,15.5822336425,5.1353109837,323.2833594852
274,0.86699353,2.0149858333,15.3832781354,5.3225903922,328.0509774963
275,0.7572970597,1.8222993958,14.4999138583,5.2551044047,332.1441306027
276,0.8585345609,2.0182174032,15.2372812575,5.4419443328,328.1337372907
277,0.7762155077,2.073000553,14.8715918469,5.4150031033,324.4017460502
278,0.902272582,1.8386632617,15.606532906,5.2721170118,336.0223423319
279,0.9693524819,2.2987120355,15.8804694611,5.4552845214,315.0739449301
280,0.9658682585,2.4957047899,15.7708687535,5.5420502197,322.2850023322
281,0.8597833241,2.0070199651,15.3364935465,5.3410256703,327.0150926608
282,0.8643699095,1.9622699624000002,15.2446914914,5.3555951193,325.4658023111
