,mu1max,mu2max,KS1,KS2,KI2
193,0.9972395998,0.8111978087,6.6267026926,9.4443658534,265.9358402982
194,0.8909183220000001,1.0204211081,6.1448582824,10.8159320614,260.0245360214
195,0.9885441152000001,0.9495301106,6.5683615376999995,10.4606335529,238.4142788472
196,0.8913032860000001,0.7630834221,6.1626386051,9.0959382631,270.0426252373
197,0.8375470022,0.7594128456,5.9450728597,9.1340041182,266.3967491829
198,0.9088621108,0.8889418216,6.2426262955,10.0623417044,255.5699844105
199,0.8718081475,0.8907822363000001,6.0973867002,10.099531765,262.4223166565
200,0.8361497563,0.8144625639,5.9761628415,9.6200147945,268.2415386495
201,1.013063733,0.7938651297,6.6548870548,9.4716654325,272.3714839922
202,0.9013422463,0.8818020558,6.2327262385,9.8851261473,251.502406894
203,1.0583444466,0.8955592963000001,6.9009636577,10.1622648296,227.1596534954
204,0.9899589531,0.773266525,6.5253886628,9.241440339,247.6680657184
205,0.9462474152,0.7452409335,6.3904591255,9.1035494351,251.1274204703
206,0.8824859328,0.8410683002,6.1124210137,9.7621364535,259.478718771
207,1.0306407872,0.9074827831000001,6.7127313806,10.2449600367,267.8502528767
208,0.9242737036,1.2319975897,6.3531198525,12.1505868567,259.26269523
209,0.8614028445,0.9173402464,6.0976382661,10.2027074455,273.0260294887
210,0.8243486862,0.9062230637,5.9008374113,10.2086971781,233.1282813947
211,1.0027798682,0.8504934077,6.6313833176,9.8182178064,239.7207449753
212,0.8422765059,1.1267301008,5.9851163750000005,11.5438334642,256.5751808414
213,0.9327248225,0.7867233955,6.3081444048,9.263616265,254.7298448692
214,1.0083585874,1.042206505,6.6131603237,11.1162036109,241.0553192591
215,0.8836767919,0.6670817771,6.1344467561,8.4140125344,244.0650461352
216,1.0054302693,0.9140999355,6.6597697471,10.2746379335,278.849725298
217,0.9187547845,0.7501610768,6.2510986733,9.0936849385,268.8629958294
218,0.8888829551,1.141140414,6.1468328819,11.6005486731,260.3150921642
219,0.9889941498,0.9082909977,6.5721891168,10.1865457808,266.0020452829
220,0.9894353807,1.0128895216,6.5846945644,10.8828022442,244.7971165314
221,0.8352467294,0.7426968610000001,5.9397195772,8.9964617758,254.9063549596
222,0.9155576303,1.0448758186,6.2289082411,11.2488118139,259.1259032182
223,0.9822888124,1.0154962075,6.479621878,10.9429622836,264.1990554578
224,0.8641752490000001,0.7962313933,6.0076395031,9.3976688681,253.3059450784
225,0.9610914097000001,0.8002253778,6.4869700467,9.4829434267,262.0580101309
226,0.9980352523,0.7107756816,6.516278371,8.6666599978,263.9599790284
227,0.7864224441000001,0.8101796029,5.710168967,9.6741002492,262.8881408831
228,0.8689904693,1.0336449166,6.1228325192,10.9691011462,275.0591058865
229,0.8589747638,1.1940819631,6.0634332491,11.8419713949,269.2830706903
230,1.0161192318,0.9863107643000001,6.6656118508,10.7242907134,270.5434582232
231,1.0237902776,0.9189291006,6.664795083,10.4294805274,246.8097865305
232,0.8092138015,0.7232706119,5.799621632,8.8444753084,261.9221690458
233,0.9474959248,0.7366240439,6.3553651857,8.9899212966,267.9563646557
234,0.9161979097,0.9400142329000001,6.2490268255,10.4895354018,257.4975660136
235,0.9719484426,0.9391344661000001,6.4891706868,10.3952932042,250.8730505091
236,0.8302059319,0.7890700709,5.8678997484,9.4172342345,276.2343085171
237,0.8821075930000001,0.7794960036,6.1253110133,9.2581393713,247.4533412026
238,1.0314598663,0.8703274803000001,6.7705701004000005,9.9753599529,254.2692137085
239,0.8676779882000001,1.1152144901,6.089608331,11.5691128277,266.9220897691
240,0.9097759894,1.0589955523,6.2182817349,11.2455912184,268.803096944
241,0.8191801543,0.8945986012,5.8850131065,10.1832497575,257.6295660819
242,0.926683475,0.6948014741,6.2390378538,8.6384349338,266.8600776348
243,0.8804273278,0.9100957314,6.1139299233,10.2807270774,256.4749820365
244,0.8318218195,1.0838036769,5.9555829001,11.4080939888,253.6614693028
245,0.7962041772,1.0100550809,5.7251266767,10.9092971929,280.0444697321
246,0.9620836435000001,0.9366833564,6.417979916,10.3845478376,250.7011164343
247,0.9541294775,1.0280274869,6.4548957853,10.8886525129,264.8035327527
248,0.8325921613,0.8107197259000001,5.8638245263,9.607059359099999,267.6919407497
249,0.8909064228,1.1332081712,6.2028387511,11.7331345362,241.1659612821
250,0.9631935574,0.7470018265,6.5170387327,9.0355334538,252.9231611649
251,0.7868465945,0.9094264763000001,5.72050384,10.2842353957,254.6864833871
252,0.9262886977,0.9852657815,6.3523270071,10.7334980357,259.6571424803
253,0.8558554524,1.2447904357,6.0736114826,12.1968836002,251.8276239787
254,0.9022470183,1.0450177781,6.1982277743,11.1130827543,247.0242817963
255,0.9119885405,0.7331650675,6.2494155207,8.881088761,247.7973737946
256,0.9795623522,1.0027123134,6.5548282879,10.8668991746,262.7784404888
257,0.8542741092,0.6563453610000001,6.0119234809,8.2556647501,278.0614840695
258,0.8616092325,0.8091135276,6.037690381,9.4583902902,271.6669610383
259,0.9394542327000001,0.7343126590000001,6.4019710572,9.0396139639,262.4308698794
260,0.9491663759000001,0.6513016439,6.4234497799,8.1501820787,263.8567654312
261,0.9753759858000001,0.9104101813000001,6.4808587038,10.2736855695,260.9536410673
262,0.9003622073,0.6480715655,6.2077658345,8.1023034421,237.9861864241
263,0.9266723376,0.9024027538,6.3215620377,10.0925256889,257.4849546307
264,0.8777360245,0.8605672893,6.1643445246,9.7562019615,265.8116441238
265,0.9191472649,1.2321129161,6.3687133544,11.9940803736,256.8282410672
266,0.8849084112000001,0.9516966014,6.1409588014,10.584238016,258.5549859359
267,1.0353747412,0.9637529199,6.7270965576,10.649443721699999,256.9826568839
268,0.8895388148000001,0.9740356612000001,6.1540914029,10.7311730822,249.4797115044
269,0.8164342407,0.8955444199,5.8545694419,10.1466009368,256.7827885481
270,1.0089548678,0.9309958559,6.5963755323,10.4355252066,245.955540775
271,0.8943209,0.9447818485,6.2375201193,10.5125316611,250.5447735997
272,0.9133348503000001,0.7996588480000001,6.3038726185,9.3268998173,257.6334351222
273,0.8537003025000001,0.8802939115,5.9682108586,10.0304860593,263.0842258801
274,0.9520707111000001,1.2401589089,6.428029576,12.1190465384,262.4806088937
275,0.9074061728,0.7372947183,6.2350203097,9.0075798469,261.405156932
276,1.0016563325,0.7927454709,6.5991715583,9.3832785773,248.341146029
277,0.8127919758000001,0.7645152828,5.7981054882,9.1656312786,264.658109634
278,0.8630772931,0.8770431715,6.0391060549,10.0388355402,259.3759353755
279,0.8935936434,1.2192650086,6.188131435,11.9156574935,270.2265032236
280,0.8872380054000001,0.8354992334,6.1178199401,9.6797237679,259.4657804087
281,0.9936715767000001,0.779207666,6.5937210438000005,9.2636783305,254.7754718156
282,0.8733289944,0.7517792339,6.0991633867,8.9770023482,259.3494458968
283,0.9184344193,0.6400711526,6.2720510596,8.0785008227,277.68097975
284,0.8506088726000001,0.8129706351,6.0112047291,9.4521175688,261.3630854067
285,0.9310296220000001,1.0667435165999999,6.3963425487,11.3533179352,262.2935477712
286,0.8631356796,0.8562939358,6.0512577791,9.855761878,261.6919210079
287,1.0063614118,0.758750892,6.6104463367,9.0132286764,237.1948182726
288,0.8091403882,0.8741976132,5.8164346848,10.0011210924,273.3436078097
