,mu1max,mu2max,KS1,KS2,KI2
182,0.5850212688,0.9786189367,5.8403190912,10.9128671184,134.464058113
183,0.5581463828000001,0.8687907701,5.7518585446,10.5572366301,137.5032841641
184,0.5677833636,1.2271655597,5.7949502842000005,11.5107228427,137.8994860405
185,0.5100462463000001,0.9092217561,5.5864614309,10.6833032353,134.6823216176
186,0.6111720111,1.1239620531,5.9222955486,11.4216744166,137.6487122738
187,0.5636704645,1.5469694596,5.7813192416,12.122823455,135.1523331957
188,0.6623144155,0.9919322857,6.1673016614,10.9338463955,132.0850824396
189,0.6060676015,0.7528418887,5.9704834722,10.1137346915,142.946229985
190,0.5752172196,0.9968684879,5.8550097411,10.9326683915,133.6620991678
191,0.5878144772,0.853861069,5.9525554914,10.4763974431,143.9692929503
192,0.4843125849,0.9279739017,5.4525198499,10.5533316355,133.5990373481
193,0.5533412419,1.0988094079,5.7377879755,11.279110298,127.9286080924
194,0.5503640483000001,1.1963165178,5.6450549364,11.4528955947,136.4260375284
195,0.5394410369,1.5242027099,5.6804365255,12.0671887439,128.038867422
196,0.5328525031,1.27900637,5.6891762614,11.6982670009,132.2896354138
197,0.5586121183,0.8461712488,5.7983158118,10.5296750538,135.1595560822
198,0.5579015018,0.9914189529,5.7561695323,11.0595648534,133.1470181476
199,0.5882369945,1.4515032484,5.9245409093,11.9319530688,142.3855369955
200,0.4678131915,1.2098379394,5.32227032,11.5494020338,140.7379822683
201,0.5699783747,0.6851266214,5.825752976,9.7652436168,128.5715077681
202,0.49813241290000004,1.1915453011000001,5.4982271488,11.5156322548,136.6671828878
203,0.5959692028,1.066415267,5.9084066453,11.2090033338,134.5989192518
204,0.5102986841,0.9006903551000001,5.5502996279,10.650190602,135.949097712
205,0.6098534491000001,0.9456484237,5.9333694638,10.863622981,133.6817831294
206,0.5745840737,0.89130635,5.9036915245,10.7694416769,132.6558410908
207,0.5886527935,0.8565257897,5.8541603156,10.5858593283,140.634831051
208,0.5305868705,1.3457343657,5.6121587022,11.7218262431,130.4400985948
209,0.6346358074,1.1406256957,6.1202257042,11.2871010531,146.4639117929
210,0.5164279868,1.0676920383,5.5830181887,11.2162686551,133.7548790879
211,0.5120707333,0.8667724855000001,5.5618670745,10.628828497,126.9673430083
212,0.5536393318,1.0128748475,5.7716396679,11.1187754746,134.8020494979
213,0.5750099362000001,0.7481362905000001,5.8416934105,9.9940847031,126.7291994583
214,0.5800069882000001,0.8250856621,5.8779497637,10.3514462844,133.6661890217
215,0.5883277097,1.2138835989,5.8631831391,11.4924210776,142.9230184171
216,0.6042351914,1.3543777904,5.9669387444,11.8256978454,124.310761335
217,0.4914213892,1.1505583284,5.4264924773,11.325627544,141.6711368451
218,0.6122205722,1.0099930131,5.9727834941,10.9418328175,138.499352647
219,0.6316568236,1.2342529838,6.1283344816,11.5244131096,137.5143524954
220,0.6304172140000001,0.9134831513,6.14082908,10.8326561513,133.3946070218
221,0.5582342937,0.9884991912000001,5.7635520644,10.8048443408,136.0630086805
222,0.5343243867,1.006171552,5.6896066678,11.1005230913,140.0484825338
223,0.5644879048,1.2543021149,5.8314254932,11.6453496721,133.2041053278
224,0.5126243872,0.8987376585,5.5635433751,10.6297745528,134.4213589453
225,0.5130172476,1.0378588133,5.590752043,11.1134426627,130.9167830484
226,0.5549089065,1.0060215695,5.8440985393,11.1480235143,134.0918107387
227,0.5560987679,0.6978011343,5.7324743325,9.752848728,139.1389845475
228,0.5440688572,1.0997176137,5.7101746828,11.4337631236,135.2655403797
229,0.5947574130000001,1.1434014708,5.8721206103,11.3208683669,132.0855727289
230,0.6047583678,0.9457134442,6.0114375534,10.811165046,132.3152447803
231,0.6162753407,0.8878181232000001,5.9682819426,10.5988565075,144.8651622058
232,0.5225381843,0.9093327782,5.6315050011,10.5708591046,129.1162757916
233,0.6638075783,0.9561274594,6.1852695523,10.8798222067,135.1317428229
234,0.48544879490000004,1.0659035986,5.4390480012,11.0655827245,126.6439494411
235,0.5756623825,1.0865413766,5.8411973901,11.2791222083,134.4975244673
236,0.6343045596,1.1716036992,6.0319263513,11.2652444142,129.9723334578
237,0.5793328729,0.9190005802000001,5.8208283749,10.8296688627,130.9335695544
238,0.5465118834,1.0388618206,5.7285682851,11.1554014879,136.5208802901
239,0.56772878,0.7978930318,5.7985804908,10.3077788724,133.5354552011
240,0.5057174425000001,1.0666346091,5.6001160664,11.0863217814,129.3481413631
241,0.4882258103,0.7714770146000001,5.5001365278000005,10.2070891783,125.9304090274
242,0.4916680981,0.9853815246000001,5.4797021485,11.0134441647,132.6395205122
243,0.6050365648,0.9334916714,5.9134165286,10.7852234265,136.1358865366
244,0.6224397265,1.2621304201,6.0297588954,11.6107812033,144.1892595618
245,0.6427738136000001,1.1123203075,6.1197042348,11.3393577923,128.2193307361
246,0.4893322362,0.9497566269000001,5.4509936393,10.8242201844,139.6686801648
247,0.5390649024,0.8821760686000001,5.6794620175,10.602493763,132.007342311
248,0.5537823747,0.868436214,5.7281272675,10.5329719221,137.8879657839
249,0.5427908115,0.8882512008000001,5.7117351801,10.6994780194,132.6018077902
250,0.5056122194,0.7909757267,5.5565280536,10.227634481900001,133.5256981181
251,0.5912252877,0.9152908386,5.8876988877,10.6564121749,127.302287319
252,0.5838476594,1.0199746189,5.8581447007000005,11.0972630872,133.194744567
253,0.5758499385,0.8659850077000001,5.8311983862000005,10.6275494139,133.0319509488
254,0.5362685518,0.8818037248,5.7000395053,10.5564507852,129.4576190122
255,0.5633121163,1.1698974927,5.7712227451,11.3879126379,143.9377046043
256,0.5590545934,0.8070192537,5.7663016823,10.3899470912,136.4279905274
257,0.48440502620000003,1.0724448731,5.4092109989,11.2369246856,134.0586400819
258,0.5968829529,1.1070398989,5.9185688511,11.2648546936,135.9473747512
259,0.5343440718,0.8460081027,5.6656987835,10.5070126141,134.4165136103
260,0.5166005908,0.7807383641000001,5.5211689514,10.16988312,130.0218723308
261,0.5570720007000001,1.393303073,5.7379749838,11.8376317595,140.9171935082
262,0.4880345797,0.8471309018000001,5.4446299419,10.4760544512,144.0089720322
263,0.561896823,0.9589265083,5.7763784241,10.8439208302,134.8175107146
264,0.5584351582,1.368781115,5.7785716636,11.815113971,124.5984717464
265,0.5426150213,1.0419504919,5.6788310195000005,11.023654782,132.7906982442
266,0.5596684268000001,1.3567175123,5.8074879099,11.8607278646,146.0013857111
267,0.6230718445,0.8865279867,5.9665102334,10.7067988949,131.6829162231
268,0.5463810274,0.8250902333,5.7543844523,10.3222411957,141.2078265316
269,0.4885231674,0.8494454818,5.4763767156,10.5454910649,125.0866544823
270,0.5980898718000001,1.2647972422,5.9402824204,11.6743179536,135.2423639231
271,0.5210343812,0.9105417893000001,5.5911386376,10.8768737425,131.7867880828
