time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_c,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q
53.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.019679504046099,15.740956895353033,4.166420255779225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.560251153695
53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.668622559363344,14.282028676048501,4.447992886296974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.98525760123164
53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96011614685509,16.25551314018937,4.126317132845037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.8733371573389
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9046808732962015,15.625802599839373,4.428137700429023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.8696410911093
54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.032906186745424,14.662574601653363,3.8192237902930697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.56522162750076
54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269693978933241,14.39509425526502,4.161367530756918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.42363526372185
54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.184029841966218,15.878445106658923,4.138662101526514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.5997694656875
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333150284879894,16.605846969655964,4.133461885093769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.4800744588539
55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174011376098607,16.292488311238753,4.39275738984489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8523429076156
55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.930942936036491,15.530313551724502,3.9865870437492235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.9797980866345
55.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285162605145855,16.54838392318388,4.049486033428137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.94287639591346
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3590692518277905,14.838631546424008,4.09345313966185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.4283738502452
56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9994418784601224,14.641823965518627,3.715202470410376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.7328125110734
56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759075614400395,16.359352069292765,3.8795615948723348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5858539427244
56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0069830801672115,15.791576810207726,4.286534225641211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.085216812826
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703650935798326,14.980945642894547,3.977750871075939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.62623290753555
57.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.267052075830954,14.912496914683322,3.691842177683198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.49030151523147
57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04228000632582,16.575474340098932,3.859892167680114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.51731408679717
57.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801264320495911,16.12242949197566,3.8233428293456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0197975094496
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00899213424426,17.15124510245067,4.059571821796041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.4280502275266
58.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.071771561570314,15.634592766848447,3.9091037284754884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6762564797186
58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.234701855976545,16.125014475329802,4.167678369188372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.2354977737748
58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.518361287651263,15.039284564857212,3.5687101484307004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.12132885784774
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587613587320127,16.054998880531187,3.9065160120499383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.9389519883222
59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.438826975088307,15.439914711796854,3.5541149277921527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1161318318727
59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.971334435249591,15.738549569269452,3.8186007827896042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.65492002679196
59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06304287233811,17.51851560574404,3.5091209693020153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3626113780956
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965232223456406,16.724102073070718,4.019748634227455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.82191717150386
60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922213494636952,16.835159882927783,3.5327123017757875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6728905326119
60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.172558281039811,15.218171945843148,3.8889632464126707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.34624719335466
60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53204016417409,16.079285695965275,3.510344681932227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.14957379472787
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678348312849893,15.90151427236331,3.8287245307671993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5809506336166
61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174798746997484,17.63048465162594,3.913193511247763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.9569592807329
61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758158766528836,17.487513379324096,3.6623239002300516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.12287529866705
61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.292753588676836,17.081250821436242,3.6362543462590784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.89009861177004
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6531704551858075,17.97057843431358,3.3368794046252206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.5578001481563
62.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223239700836297,16.28497963302039,3.3576731917847287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.6299037236874
62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719474258218152,17.745757063409574,3.289725563146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.32177572487274
62.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616472960051578,17.587593490631814,3.5476544321620156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4806943303749
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.305525256365632,16.362480904761014,3.417411051894346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.89218734241956
63.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388869467592039,17.182014470491083,3.389841149160407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.8982941579187
63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.567293752033203,16.801731417570988,3.5385346936259836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.97615306807114
63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137800489966919,16.156967889518583,3.5937514020963572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.81174041800955
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35574527524175,16.96192856789589,3.6188961770842387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.44833155114156
64.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.365139932313095,16.699361746918534,3.1836676787840372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.02775806463006
64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616004119900344,17.15851815872284,3.1372269353483877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.39667599591183
64.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604240731665007,16.30333906014983,3.5688804746439056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.74379391326397
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.290166087525984,17.87634746459701,3.498640646511095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.27306039160607
65.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.575481322273705,16.39243058859044,3.0503808915212876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3902224813977
65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714117405553715,18.722704605124452,3.0151782725244836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.95238407595997
65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.614684502812776,18.399117673930704,3.377766399360423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.81853505704487
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.697105694571843,17.127549164778706,2.958449566463795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.23296943096295
66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.729512460072364,18.251555420853812,3.373735168503984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.38428037991065
66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828697109095979,19.45625868628215,2.9285814407178825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.81083010179395
66.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.953339760900402,19.087935831680134,3.05128548164639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.2482159916476
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.784881253375534,18.025689211566277,2.983003749195181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.56681357167713
67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.293956504105305,17.119935832160493,2.885037331301448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.7903607533938
67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813416441787801,17.679638931850604,2.9025959893618993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1351725251663
67.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.846769081131212,19.56701853484594,3.196333525877612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.9130804757474
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56356360467319,17.56733936856054,3.0693468675971527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8950687803709
68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.148880123722638,18.37294281805185,2.853461786593438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.25358321585725
68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068776720301024,17.724520551892624,2.7801000927379675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.09703774860367
68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.879043484695433,18.811986189951625,2.97515173031001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.70429625372554
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03938257217783,17.975548484557248,2.8136867158248005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.83712584600755
69.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.194057385392897,17.702278530253608,2.6097955891146842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.5714879137322
69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.143400161983314,18.69409871731171,2.9775762426505303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.27545405784093
69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278312355915682,17.81755609465366,2.7356191288420675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0677195822661
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.356654093966068,17.763226260947604,2.598056709087001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.9232455659936
70.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866725372418315,17.83945775353145,2.778872555642877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.6336873738148
70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.157071655806767,19.871905735788058,2.7153497199156815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.01462477770167
70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.084212299998509,18.753661541893134,2.4928535128494844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.6548142212014
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501880515807002,18.79380876665661,2.738624311030941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.25752328612515
71.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.683340902708158,20.1709755026909,2.5970863708278236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.39617030125135
71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274674235495901,18.432270938841885,2.694298863338785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0031170371609
71.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.083887808402546,20.168729580344966,2.5650196826997678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.1597701390172
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.268288201650055,20.00400371997559,2.5395583044306607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.1783543886013
72.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.399025170185771,19.298318799102294,2.6011258692602603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0380253668823
72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.371378889322399,18.56732106101565,2.6335691343315313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.10898806679944
72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.935069136613627,18.364939222221306,2.371465148156688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.21364673012744
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447667146980566,19.906120476680798,2.4768309087890636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.4123681404278
73.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75532466706173,19.811558120967437,2.249870165531225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.97470889946806
73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.249873407751362,18.898620626816083,2.4226677681543234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.93213198555827
73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.454261969533553,19.585862251979865,2.5074119279593505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.74436148650113
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588899939442062,18.288883900237366,2.1842942253144253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.35225561953325
74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.562837240180945,19.09209693676284,2.5083665989213193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.5722848522668
74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.815461086398253,20.250015368973433,2.190656497228559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.6573581533195
74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.930637556146868,21.125499333775693,2.1253617364456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.4750270796456
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.937188358793557,18.767417403690526,2.1803439392312973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0387482571834
75.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.220301270694451,21.38352977943611,2.1108967506520653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.61609364394496
75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.930486093109863,18.988566561052373,2.0982852455486816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.1719412638765
75.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.149565296342653,21.50498197665561,2.2631517883958416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.6732848128316
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.712009026331765,19.925498681420066,2.343166569444628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.2741212943714
76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.562906876292399,19.495543049786175,2.2449829780271364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.63128277387193
76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313772657374686,19.88401887353513,2.194644219638314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.1012753401767
76.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.858021240886575,19.718167107736196,2.1788663068533043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.01459129836394
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.041835096227224,18.735656464637167,2.047575748858256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.08107420072275
77.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.007399060830053,19.029133002022565,2.21843390511178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.9619966879982
77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.660244421595854,21.831630188404677,2.123751524635311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.1367820301027
77.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.976978698954115,18.973433783903005,2.1072223143542956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.9315760561495
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49079678337908,21.338933521502874,2.0880375851099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.26267359003174
78.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942987101631703,20.413851809928985,2.0577532272277588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8872402338652
78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.272318113246989,21.662374217363155,1.959252797048395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3829268575212
78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.745449895573648,20.3870604768795,1.910878483020779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.85079034548465
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64846051198576,19.099104978537117,2.095210981891192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.3770248712118
79.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.359565716079658,20.127860317459003,2.1210849237257947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.92417691786557
79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.214853675442123,18.89036837754379,2.013805443341676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.38119432950486
79.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.950801635001365,20.065488174155128,1.8932401668436356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0877923511497
